AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N11,N21,Len.,Voc.,Vol.,Dif.,Eff.,ConMetric,ConLockMetric,AtomicMetric,CollSynMetric,DesThread,StartMetric,SleepMetric,YieldMetric,JoinMetric,WaitMetric,NotifyMetric,NotifyAllMetric,Syn,LockLock,LockUnlock,ConAwait,ConSignal,ConSignalAll,SemAcquire,SemRelease,LatchAwait,LatchCountDown,BarrierAwait,ThrFctNewThr,Execute,AwaitTermi,Shutdown,ShutdownNow,ThrPoolExecFinalize,StartThread,ThrPoolExecReject,NewThrPool,FutureCancel,FutureGet,FutureRun,VectorMetric,HashTableMetric,ThreadLocal,VolatileMetric,FinalMetric,FinallyMetric,
1,1,2,1,5,0,5,0,1,0,0,6,6,6,2,6,0,0,0,6,68,13,36,12,16,19,18,27,12,15,2,2,3,1,1,0.53,10,10,12,6,67,44,104,64,168,111,750,45,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,3,0,1,0,0,6,6,6,1,6,0,0,0,6,59,13,28,10,10,18,12,20,10,10,2,2,3,1,1,0.64,7,7,8,6,46,29,61,32,93,75,344,25,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,6,6,6,2,6,0,0,0,6,64,13,34,11,14,17,15,24,11,13,3,3,4,1,2,0.5,10,10,11,6,53,30,79,42,121,83,487,34,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,6,6,6,2,6,0,0,0,6,64,13,34,11,14,17,15,24,11,13,3,3,4,1,2,0.5,10,10,11,6,53,30,79,42,121,83,487,34,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,5,0,4,0,1,0,0,6,6,6,2,6,0,0,0,6,66,13,34,11,14,19,16,25,11,14,2,2,3,1,1,0.56,10,10,12,6,64,34,87,40,127,98,526,37,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,6,2,1,0,1,3,4,4,0,4,0,0,0,4,63,11,27,13,11,25,13,19,13,6,2,2,2,1,1,0.93,5,5,5,3,32,30,56,45,101,62,438,22,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,1,2,2,2,0,2,0,0,0,2,40,7,16,8,5,17,7,11,8,3,2,2,2,1,1,1.06,3,3,3,2,14,8,24,11,35,22,137,8,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,0,2,2,2,0,2,0,0,0,2,33,7,9,5,1,17,3,6,5,1,1,1,1,1,0,1.89,2,2,2,2,10,5,10,9,19,15,59,8,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,3,3,3,1,3,0,0,0,3,41,6,16,9,3,19,8,12,9,3,1,1,1,1,0,1.19,3,3,3,3,23,15,32,20,52,38,189,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,4,0,4,0,1,0,1,2,2,2,0,2,0,0,0,2,41,8,16,8,5,17,7,11,8,3,2,2,2,1,1,1.06,3,3,3,2,14,8,24,11,35,22,137,8,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,39,7,15,8,3,17,7,11,8,3,2,2,2,1,1,1.13,3,3,3,2,13,7,19,10,29,20,108,8,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,1,12,0,12,0,1,1,1,3,3,2,2,3,0,0,0,3,74,9,47,16,27,18,26,37,17,20,6,6,9,3,3,0.38,10,10,14,5,39,37,129,90,219,76,1136,46,31613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,37,6,14,7,3,17,6,10,7,3,2,2,2,1,1,1.21,3,3,3,2,12,5,18,8,26,17,89,8,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,6,0,6,0,1,0,1,2,2,2,0,2,0,0,0,2,45,7,19,9,7,19,9,14,9,5,3,3,5,1,1,1,4,4,6,2,15,9,38,32,70,24,293,24,6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,5,0,4,0,1,0,1,7,7,7,0,7,0,0,0,7,75,19,39,13,19,17,17,31,13,18,2,2,3,1,1,0.44,13,13,19,7,73,37,149,84,233,110,955,79,12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,5,0,1,0,1,5,5,5,0,5,0,0,0,5,65,16,32,14,16,17,16,26,14,12,2,2,2,1,1,0.53,9,9,9,5,46,24,77,46,123,70,488,43,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,5,0,4,0,1,0,1,7,7,7,0,7,0,0,0,7,75,19,39,13,19,17,17,31,13,18,2,2,3,1,1,0.44,13,13,19,7,73,37,149,84,233,110,955,79,12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,5,0,4,0,1,0,1,7,7,7,0,7,0,0,0,7,75,19,39,13,19,17,17,31,13,18,2,2,3,1,1,0.44,13,13,19,7,73,37,149,84,233,110,955,79,12427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,6,0,4,0,1,0,1,6,6,6,0,6,0,0,0,6,72,16,34,12,16,22,15,27,12,15,2,2,3,1,1,0.65,11,11,16,6,68,26,123,61,184,94,758,76,11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,116,15,72,21,43,29,33,49,21,28,2,2,3,1,1,0.4,15,15,22,8,94,57,228,132,360,151,1568,104,22988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,112,16,72,21,43,24,33,49,21,28,2,2,3,1,1,0.33,15,15,22,8,101,59,230,134,364,160,1615,109,24816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,113,17,72,21,43,24,33,49,21,28,2,2,3,1,1,0.33,15,15,22,8,101,59,230,134,364,160,1615,109,24816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,112,16,72,21,43,24,33,49,21,28,2,2,3,1,1,0.33,15,15,22,8,101,59,230,134,364,160,1615,109,24816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,113,17,72,21,43,24,33,49,21,28,2,2,3,1,1,0.33,15,15,22,8,101,59,230,134,364,160,1615,109,24816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,6,0,4,0,1,0,1,6,6,6,0,6,0,0,0,6,73,17,34,12,16,22,15,27,12,15,2,2,3,1,1,0.65,11,11,16,6,68,26,123,61,184,94,758,76,11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,6,0,4,0,1,0,1,6,6,6,0,6,0,0,0,6,72,16,34,12,16,22,15,27,12,15,2,2,3,1,1,0.65,11,11,16,6,68,26,123,61,184,94,758,76,11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,6,0,4,0,1,0,1,6,6,6,0,6,0,0,0,6,72,16,34,12,16,22,15,27,12,15,2,2,3,1,1,0.65,11,11,16,6,68,26,123,61,184,94,758,76,11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,5,0,1,0,1,6,6,6,0,6,0,0,0,6,73,17,39,17,21,17,20,32,17,15,2,2,2,1,1,0.44,11,11,11,6,59,31,100,61,161,90,649,57,7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,5,0,5,0,1,0,1,2,2,2,0,2,0,0,0,2,43,7,18,8,6,18,8,13,8,5,3,3,3,3,1,1,4,4,4,4,11,7,27,17,44,18,160,11,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,9,0,8,0,1,0,1,8,8,8,0,8,0,0,0,8,113,17,72,21,43,24,33,49,21,28,2,2,3,1,1,0.33,15,15,22,8,101,57,230,132,362,158,1599,111,25028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,1,2,2,2,0,2,0,0,0,2,37,8,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,11,6,12,8,20,17,67,6,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,1,2,2,2,0,2,0,0,0,2,37,8,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,11,6,12,8,20,17,67,6,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,6,0,6,0,1,0,1,2,2,2,0,2,0,0,0,2,45,7,19,9,7,19,9,14,9,5,3,3,5,1,1,1,4,4,6,2,15,9,38,32,70,24,293,24,6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,6,0,4,0,1,0,1,6,6,6,0,6,0,0,0,6,82,17,34,12,16,31,15,27,12,15,2,2,3,1,1,0.91,11,11,16,6,68,26,123,61,184,94,758,76,11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,1,6,6,6,0,6,0,0,0,6,53,12,24,12,6,17,10,17,12,5,1,1,1,1,0,0.71,6,6,6,6,28,16,28,26,54,44,158,21,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,39,7,15,8,3,17,7,11,8,3,2,2,2,1,1,1.13,3,3,3,2,13,7,19,10,29,20,108,8,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,1,3,3,3,1,3,0,0,0,3,49,9,23,11,7,17,11,17,11,6,2,2,2,1,1,0.74,5,5,5,3,26,12,36,17,53,38,208,17,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,6,0,6,0,1,0,0,2,2,2,2,2,0,0,0,2,45,7,21,10,9,17,11,16,10,6,3,3,4,1,1,0.81,4,4,5,2,16,16,40,27,67,32,310,12,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,9,0,9,0,1,0,0,2,2,2,2,2,0,0,0,2,51,8,26,11,13,17,14,20,11,9,4,4,6,1,1,0.65,5,5,7,2,18,20,58,40,98,38,486,16,7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,1,2,2,2,0,2,0,0,0,2,41,8,16,8,5,17,7,11,8,3,2,2,2,1,1,1.06,3,3,3,2,13,8,22,11,33,21,126,8,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,3,3,3,0,3,0,0,0,3,45,8,20,8,6,17,8,14,8,6,2,2,2,1,1,0.85,5,5,5,3,30,13,41,17,58,43,239,18,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,1,2,2,2,0,2,0,0,0,2,36,7,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,11,6,12,9,21,17,70,7,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,35,6,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,14,8,17,12,29,22,112,9,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,35,6,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,14,8,17,12,29,22,112,9,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,35,6,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,14,8,17,12,29,22,112,9,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,35,6,12,8,2,17,6,9,8,1,1,1,1,1,0,1.42,2,2,2,2,14,8,17,12,29,22,112,9,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,2,0,1,0,0,2,2,2,0,2,0,0,0,2,34,6,11,7,1,17,5,8,7,1,1,1,1,1,0,1.55,2,2,2,2,12,6,13,9,22,18,76,8,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,3,0,3,0,1,0,0,3,3,3,0,3,0,0,0,3,40,8,15,6,5,17,7,14,6,8,3,3,3,1,1,1.13,6,6,6,3,27,16,50,36,86,43,362,29,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,6,0,1,0,1,6,6,6,0,6,0,0,0,6,73,12,44,12,21,17,15,27,12,15,2,2,2,1,1,0.39,11,11,11,6,53,36,103,51,154,89,618,36,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,7,0,6,0,1,0,1,6,6,6,0,6,0,0,0,6,80,12,48,12,24,20,16,29,12,17,3,3,3,3,2,0.42,12,12,12,8,55,32,104,47,151,87,604,37,4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,7,0,6,1,1,0,1,2,2,2,0,2,0,0,0,2,47,8,20,8,8,19,8,13,8,5,3,3,3,3,2,0.95,4,4,4,4,15,10,32,15,47,25,196,10,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,7,0,6,0,1,0,1,6,6,6,0,6,0,0,0,6,81,13,48,12,24,20,16,29,12,17,3,3,3,3,2,0.42,12,12,12,8,55,32,104,47,151,87,604,37,4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,6,0,1,0,1,6,6,6,0,6,0,0,0,6,77,13,44,12,21,20,15,27,12,15,2,2,2,1,1,0.45,11,11,11,6,52,29,95,42,137,81,533,34,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,7,0,6,0,1,0,1,7,7,7,0,7,0,0,0,7,88,13,55,13,28,20,18,33,13,20,3,3,3,3,2,0.36,15,15,15,9,67,39,123,56,179,106,722,44,5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,6,0,1,0,1,7,7,7,0,7,0,0,0,7,85,14,51,13,25,20,17,31,13,18,3,3,3,3,2,0.39,13,13,13,9,60,35,109,52,161,95,634,41,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,6,0,6,0,1,0,1,8,8,8,0,8,0,0,0,8,89,14,58,14,29,17,19,35,14,21,3,3,3,1,1,0.29,16,16,16,8,75,40,126,54,180,115,705,49,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,39,7,15,8,3,17,7,11,8,3,2,2,2,1,1,1.13,3,3,3,2,13,7,19,10,29,20,108,8,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,37,6,14,7,3,17,6,10,7,3,2,2,2,1,1,1.21,3,3,3,2,12,5,18,8,26,17,89,8,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,26,3,21,1,1,0,2,21,21,21,16,21,0,0,0,21,659,107,509,165,360,43,377,434,171,263,7,7,7,4,4,0.08,53,53,54,26,310,618,2049,1499,3548,928,21120,331,597976,0,0,0,0,0,12,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,19,3,14,0,1,1,5,21,21,20,7,21,0,12,1,8,553,118,395,154,291,41,199,244,114,130,4,4,4,1,1,0.1,33,33,33,21,271,612,1313,1021,2334,883,13104,210,173660,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,29,0,27,1,1,1,0,7,7,6,9,7,0,1,1,5,263,19,219,54,172,25,104,118,55,63,2,2,2,1,1,0.11,13,13,13,7,95,224,654,535,1189,319,6929,102,169850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,13,1,12,0,1,1,0,4,4,3,0,4,0,1,0,3,92,12,61,25,38,19,36,44,26,18,2,2,2,1,1,0.31,7,7,7,4,51,95,181,151,332,146,1818,37,21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,49,7,37,5,1,0,0,5,5,5,1,5,0,0,1,4,299,47,207,86,166,47,175,193,89,104,4,4,4,1,2,0.23,16,16,16,5,118,324,948,762,1710,442,11182,139,319354,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,63,13,43,8,1,0,0,1,1,1,0,1,0,0,0,1,101,20,57,32,40,25,50,53,32,21,2,2,2,1,1,0.44,2,2,2,1,21,71,198,161,359,92,2341,23,53843,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,3,3,1,35,2,31,1,1,1,0,7,7,6,2,7,0,1,2,4,300,29,243,50,188,28,172,198,50,148,7,7,7,1,2,0.12,25,25,25,7,113,291,937,695,1632,404,10142,124,229021,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,30,3,7,4,1,20,3,5,4,1,2,2,2,1,0,2.86,2,2,2,1,10,5,12,7,19,15,74,7,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,10,0,10,0,1,2,2,10,10,8,8,10,0,0,0,10,190,25,142,54,79,23,80,108,55,53,7,7,7,3,2,0.16,27,27,29,12,131,150,375,258,633,281,3496,104,70120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,32,5,9,4,2,18,3,6,4,2,1,1,1,1,0,2,2,2,2,2,13,6,16,9,25,19,81,9,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,32,5,9,4,2,18,3,6,4,2,1,1,1,1,0,2,2,2,2,2,13,6,16,9,25,19,81,9,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,32,5,9,4,2,18,3,6,4,2,1,1,1,1,0,2,2,2,2,2,13,6,16,9,25,19,81,9,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,32,5,9,4,2,18,3,6,4,2,1,1,1,1,0,2,2,2,2,2,13,6,16,9,25,19,81,9,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
