AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N11,N21,Len.,Voc.,Vol.,Dif.,Eff.,ConMetric,ConLockMetric,AtomicMetric,CollSynMetric,DesThread,StartMetric,SleepMetric,YieldMetric,JoinMetric,WaitMetric,NotifyMetric,NotifyAllMetric,Syn,LockLock,LockUnlock,ConAwait,ConSignal,ConSignalAll,SemAcquire,SemRelease,LatchAwait,LatchCountDown,BarrierAwait,ThrFctNewThr,Execute,AwaitTermi,Shutdown,ShutdownNow,ThrPoolExecFinalize,StartThread,ThrPoolExecReject,NewThrPool,FutureCancel,FutureGet,FutureRun,VectorMetric,HashTableMetric,ThreadLocal,VolatileMetric,FinalMetric,FinallyMetric,
2,2,2.863636364,1,17.72727273,0.863636364,12.86363636,3,2,3.136363636,1.181818182,5.136363636,5.136363636,2,1,5.136363636,2.136363636,0,0,3,133.0454545,12.04545455,77.59090909,34.31818182,43.31818182,43.40909091,47.04545455,64.04545455,35.04545455,29,5.727272727,5.727272727,5.727272727,1.272727273,2,0.56,13.13636364,13.13636364,15,5.409090909,78.31818182,99.54545455,270.3636364,197.8636364,468.2272727,177.8636364,2701.045455,74.77272727,73196.31818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181818182,0,0
2,2,2,1,10,0,10,0,1,0,0,3,3,3,4,3,0,0,0,3,61.5,6,38.5,11.5,22,17,20.5,29.5,11.5,18,4,4,4,1,2,0.445,8,8,8,3,32,27,75,49,124,59,561,29,6905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.545454545,1.136363636,7.090909091,1,17.90909091,0,15.86363636,1.818181818,1,2.909090909,1.909090909,9.090909091,9.090909091,6.181818182,11.90909091,9.090909091,2.909090909,0,0,6.181818182,234,27.90909091,166.5454545,40.72727273,118,39.54545455,70.72727273,86.54545455,37.90909091,48.63636364,18.09090909,5.727272727,18.09090909,1,2.727272727,0.240454545,59.90909091,16.81818182,64.81818182,9.090909091,103.2727273,143.0909091,408.4545455,249.9090909,658.3636364,246.3636364,3514.363636,84,52428.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0.454545455,0.454545455,0.454545455,0.454545455,2.818181818,0,2.772727273,0,2.454545455,0,11.36363636,11.95454545,28.72727273,28.72727273,6.818181818,28.72727273,10.31818182,0,3.590909091,14.81818182,256.3181818,43.90909091,145.7727273,77,68.36363636,66.63636364,97.31818182,116.0454545,67,49.04545455,2.272727273,2.272727273,2.272727273,0.454545455,1.363636364,0.695,17.63636364,17.63636364,17.63636364,11.95454545,166,113.9090909,284.3636364,175.0454545,459.4090909,279.9090909,1977.5,93.63636364,24220.22727,0,0,1.818181818,0,0,0,0,0,0,0,0,0,11.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72727273,0.045454545,0
1,1,1,1,5.818181818,0,3.409090909,1.681818182,1,0.772727273,0.136363636,9.454545455,9.454545455,8.681818182,6.318181818,9.454545455,0,0,0.272727273,9.181818182,104.2727273,9.772727273,50.86363636,22.27272727,28.68181818,43.63636364,32.90909091,46.45454545,22.27272727,24.18181818,4.090909091,4.090909091,4.954545455,1,1,0.855909091,12.54545455,12.54545455,13.40909091,9.454545455,71.31818182,58.95454545,134.2272727,90.04545455,224.2727273,130.2727273,985.1363636,45.31818182,9812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,4,0,2,0,0,17.45454545,20.81818182,20.81818182,7,20.81818182,1,0,0,19.81818182,134.9090909,17.59090909,95.04545455,33.86363636,42.72727273,22.27272727,46.13636364,69.59090909,32.86363636,36.72727273,3,3,3,1,1,0.236363636,22.45454545,22.45454545,22.45454545,17.45454545,152.7272727,87.09090909,234.7272727,126,360.7272727,239.8181818,1451.909091,92.36363636,11708.90909,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,9,0,8,0,1,1,0,8,8,7,0,8,0,6,0,2,126.6666667,18,85.66666667,33,46,24,51.66666667,68.33333333,34,34.33333333,4.666666667,4.666666667,4.666666667,1,2,0.283333333,13.66666667,13.66666667,13.66666667,8,88.66666667,144.6666667,292,236,528,233.3333333,2655.666667,67.33333333,28174,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,13,13,0,13,13,0,0,0,68,5,17,16,0,46,15,16,16,0,0,0,0,0,0,2.71,0,0,0,0,37,15,37,15,52,52,104,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.863636364,3,9.863636364,1,43.45454545,0,41.45454545,2,1,2,0,2,2,0,0,2,0.909090909,0,0,1.090909091,121.9090909,8,92.90909091,24,73.90909091,21,46.45454545,54.45454545,24,30.45454545,15.45454545,5,15.45454545,1,3,0.224545455,20.45454545,7,20.45454545,2,34.09090909,92.90909091,242.3636364,165.3636364,407.7272727,127,2475.818182,29.09090909,42472.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,0,7,1,1,0,2,6,6,6,2,6,0,1,0,5,122,19,69,35,33,34,38,50,30,20,3,3,3,1,2,0.49,11,11,11,6,53,49,136,82,218,102,1066,40,12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,7,0,6,0,1,0,0,2,2,2,0,2,0,0,0,2,48,7,19,9,8,22,10,14,9,5,2,2,2,1,1,1.16,3,3,3,2,18,22,50,35,85,40,421,13,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.363636364,1,15.13636364,0,13,1,1,0,1,6.909090909,6.909090909,6.909090909,2,6.909090909,1,0,0,5.909090909,162.1818182,16.36363636,112.0909091,35.45454545,63.04545455,33.72727273,52.18181818,85.95454545,39.18181818,46.77272727,6.863636364,6.863636364,8.863636364,4,3,0.293181818,24.31818182,24.31818182,26.59090909,10.09090909,103.1818182,106.0454545,325.3181818,226.9090909,552.2272727,209.2272727,2834.227273,104,52084.68182,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454545455,0,0
1,1,1,1,9,0,4,5,1,1,0,5,5,4,1,5,1,1,0,3,83,8,29,15,9,46,15,23,16,7,2,2,2,1,1,1.59,7,7,7,5,52,46,100,75,175,98,791,40,9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,9,0,4,5,1,1,0,5,5,4,1,5,1,1,0,3,83,9,29,15,9,45,15,23,16,7,2,2,2,1,1,1.55,7,7,7,5,54,44,102,73,175,98,791,42,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,9,0,4,5,1,0,3,5,5,5,3,5,1,0,0,4,98,8,32,16,14,58,20,26,16,10,1,1,1,1,0,1.81,5,5,5,5,37,23,67,40,107,60,422,29,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2,2,2,1,12,0,9,2,4,0,1,12,13,13,10,13,3,0,0,10,249.5,25,146.5,53.5,78,78,69.5,103.5,50.5,53,5,5,5,4,3,0.53,30,30,30,17,148,130,332,206,538,278,2597,109,33849,4,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,7,0,0
2,2,2,1,18,1,14.6,1.8,2,0,1.4,6,6,6,1.8,6,1,1,0,4,148.4,22.4,97.4,36.8,54.4,29.6,51.8,67,36.6,30.4,7.2,7.2,7.2,6,2,0.304,13.2,13.2,13.2,11,62.4,96.6,267.8,192.6,460.4,159,2740.6,51.6,64029.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0
1,1,1,1,3,0,3,0,1,0,0,21.72727273,21.72727273,21.72727273,3,21.72727273,0,0,0,21.72727273,136.5,27.68181818,88.13636364,33.40909091,31.90909091,20.68181818,37.13636364,61.63636364,33.40909091,28.22727273,2.045454545,2.045454545,2.045454545,1,1,0.239545455,23.5,23.5,23.5,21.72727273,153.9090909,83.95454545,221.4090909,109,330.4090909,237.8636364,1164.772727,91.95454545,5476.863636,0,0,0,0,0,0,0,0,0,0,0,0,9.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,1,1,10,0,4,5,1,0,8,10,10,10,8,10,1,0,0,9,189,14,70,34,34,105,45,56,31,25,1,1,1,1,0,1.5,10,10,10,10,66,51,143,89,232,117,984,44,9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,35,2,4,3,0,29,2,3,3,0,0,0,0,0,0,7.25,0,0,0,0,5,4,5,4,9,9,28,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,18.72727273,18.72727273,0,18.72727273,0,0,0,18.72727273,100.9545455,5.954545455,21.72727273,20.72727273,0,73.27272727,19.72727273,20.72727273,20.72727273,0,0,0,0,0,0,3.391818182,0,0,0,0,75.09090909,24.90909091,75.09090909,24.90909091,100,100,231.4545455,34.45454545,429.9090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.272727273,2.272727273,2.272727273,1,19.36363636,0.227272727,15.54545455,2.772727273,1.136363636,1.136363636,2,4,4,2.863636364,1.045454545,4,0,0,1.727272727,2.272727273,127.6818182,13.77272727,76.86363636,24.18181818,48.22727273,37.04545455,43.95454545,54.5,20.81818182,33.68181818,4.227272727,4.227272727,4.227272727,1,2,0.488636364,11.45454545,11.45454545,11.45454545,4,49,81.18181818,188.7727273,143.8636364,332.6363636,130.1818182,1762.590909,39.90909091,21450.90909,0,0,0,0,0,0,0,0,0.545454545,0,0,0,3.954545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,0
1,1,1,1,5,0,4,0,1,6,10,6,6,0,0,6,0,0,0,6,92.45454545,20,45.45454545,24.45454545,22,27,21.45454545,30.45454545,21.45454545,9,2,2,2,1,1,0.595454545,8,8,9,6,63.36363636,47.45454545,94.36363636,64,158.3636364,110.8181818,680.1818182,38.90909091,4866.636364,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0
1,1,1,1,3,0,3,0,2,0,0,2,5,5,0,5,0,0,0,5,41,4,15,9,2,22,7,11,9,2,1,1,1,1,0,1.47,2,2,2,2,25,15,28,18,46,40,138,13,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,31,1,22,8,1,1,1,1,1,0,0,1,0,0,0,1,63,6,29,9,19,28,15,19,9,10,8,8,8,8,2,0.97,8,8,8,8,17,27,76,56,132,44,720,17,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,4,0,0,0,68,7,10,9,0,51,8,9,9,0,0,0,0,0,0,5.1,0,0,0,0,13,14,14,15,29,27,85,6,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,3,1,1,0,0,6,6,6,3,6,0,0,3,3,66,9,32,17,8,25,15,22,14,8,1,1,1,1,0,0.78,6,6,6,6,43,26,58,35,93,69,347,25,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,35,4,7,6,0,24,5,6,6,0,0,0,0,0,0,3.43,0,0,0,0,6,7,6,7,13,13,36,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,9,0,3,5,1,0,2,7,7,7,3,7,0,0,0,7,112,11,37,17,15,64,21,29,17,12,1,1,1,1,0,1.73,7,7,7,7,57,40,88,64,152,97,613,40,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,1,1,1,6,0,5,0,17.5,4,3,39,39,35,0,39,0,1,1,37,503,60,297.5,122.5,138,145.5,150,216.5,107,109.5,3,3,3,3,2,0.485,47,47,47,43,347,413,773,606,1379,760,6616.5,213,60028.5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,1,0,1,0,0,3,3,3,0,3,0,0,0,3,39,5,10,9,0,24,2,6,6,0,1,1,1,1,0,2.4,3,3,3,3,14,7,14,7,21,21,57,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,14.5,0,10,4,2,0,3.5,7,7,7,4.5,7,0,1,1,5,182.5,18,104.5,48,54.5,61,60,78,47,31,4,4,5,1,2,0.585,13,13,14,7,87,120.5,269,201.5,470.5,207.5,2464,68,33674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0
2,2,2,1,7,0,7,0,1,0,2,3,3,3,1,3,0,0,0,3,68,10,41,20,18,17,26,31,18,13,4,4,4,1,1,0.41,6,6,6,3,23,31,73,57,130,54,581,17,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,5,5,0,0,0,82,7,10,9,0,65,8,9,9,0,0,0,0,0,0,6.5,0,0,0,0,18,16,18,17,35,34,101,8,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,9,0,9,0,1,4,2,9,9,5,0,9,0,2,0,7,137.0909091,14,97.45454545,32.45454545,54.86363636,25.63636364,48.59090909,68.59090909,29.59090909,39,6,6,6,4,2,0.266363636,21,21,21,12,110.1363636,101.6818182,285.3181818,191.2272727,476.5454545,211.8181818,2369.136364,97.13636364,46177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,1,1,5,0,4,0,1,0,0,5,5,5,1,5,0,0,0,5,61,11,30,14,11,20,16,23,14,9,2,2,2,1,1,0.67,6,6,6,5,42,23,80,42,122,65,549,26,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,7,0,7,0,1,0,0,5,5,5,0,5,0,0,0,5,69,9,42,16,19,18,20,32,17,15,4,4,4,4,2,0.43,10,10,10,10,56,42,115,71,186,98,867,45,13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.090909091,2.090909091,2.090909091,2,10.09090909,0,9.181818182,0,1,0,0,8,8,8,0,8,0,3,0,5,118.3636364,11,87.36363636,25.27272727,51,20,43.54545455,64.90909091,26.27272727,38.63636364,8,8,9,8,3,0.227272727,20.36363636,20.36363636,22.45454545,19.36363636,110.3636364,78.81818182,267.4545455,149.8181818,417.2727273,189.1818182,2124.545455,102.7272727,51346.45455,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,13,0,10,3,4,6,6.4,20,20,14,10,20,10,0,0,10,418,32.6,268.4,77.8,156.6,117,123.8,181.8,69.8,112,7,7,9,5,4,0.436,50,50,54,24,223,244,649,451,1100,467,5521,191,92365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
3,3,3,1,13,0,13,0,1,3,3,3,3,0,0,3,0,0,0,3,76.81818182,9,50.81818182,23.63636364,31.36363636,17,26.81818182,38.81818182,21.63636364,17.18181818,5,5,5,1,3,0.333636364,9,9,9,3,43,55.36363636,132.8181818,89.45454545,222.2727273,98.36363636,1214.727273,33.18181818,20385.63636,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2,1.2,1.2,1,7.4,0,5.2,2,1,0,0,5,5,5,0,5,0,0,0,5,71.8,11,32.8,10.2,12.2,28,11.6,20.2,9.2,11,2.6,2.6,4.8,1.8,1.2,0.86,7.6,7.6,9.8,5.8,43.8,26.4,74,41.8,115.8,70.2,476,30.6,5328.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,10,0,9,0,1,0,5,9,9,9,2,9,0,7,0,2,150.4,17.6,108.8,42.8,61.2,24,59.2,87.2,45.2,42,6,6,6,1,3,0.22,24,24,27,9,105,136,312.2,224.8,537,241,2705.4,80,31389.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2,2,2,1,15,1,10,4,1,0,2,10,10,10,2,10,0,0,1,9,226,28,127,53,69,71,59,80,39,41,5,5,6,4,1,0.56,20,20,22,13,100,110,287,203,490,210,2490,77,33350,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,1,1,4,0,4,0,1,0,2,5,6,6,4,6,0,0,0,6,72,10,40,22,14,22,23,30,21,9,2,2,2,1,1,0.55,6,6,6,5,45,25,60,34,94,70,344,29,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,1,1,1,5,0,5,0,1,0,0,2,2,2,0,2,0,0,0,2,39,5,17,7,6,17,7,11,6,5,2,2,2,1,1,1,3,3,3,2,16,13,28,17,45,29,176,10,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,9,1,25,1,23,1,1,0,0,2,2,2,0,2,0,1,0,1,81,8,53,12,38,20,26,43,10,33,14,14,17,1,1,0.38,16,16,19,2,32,54,200,137,337,86,1894,35,40262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,5,0,5,0,1,0,0,2,2,2,0,2,1,0,0,1,38,5,16,7,5,17,6,10,6,4,2,2,2,1,1,1.06,3,3,3,2,15,11,24,15,39,26,146,9,738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,7,0,7,0,1,0,0,2,2,2,0,2,0,0,0,2,42,5,20,7,8,17,8,14,7,7,3,3,3,1,2,0.85,4,4,4,2,20,15,39,23,62,35,266,15,2569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,5,0,1,0,0,2,2,2,0,2,0,0,0,2,41,6,18,8,6,17,9,13,7,6,2,2,2,1,1,0.94,3,3,3,2,18,15,35,23,58,33,242,13,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,9,0,8,0,1,0,0,2,2,2,0,2,0,0,0,2,47,5,24,8,11,18,12,17,7,10,3,3,3,1,2,0.75,4,4,4,2,17,19,48,34,82,36,362,14,3314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,6,0,6,0,1,0,0,2,2,2,0,2,1,0,0,1,43,6,20,10,7,17,11,16,10,6,2,2,2,1,1,0.85,3,3,3,2,16,19,39,32,71,35,310,12,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,178,21,62,42,39,95,40,41,23,18,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
2,2,2,1,6,0,6,0,1,0,0,2,2,2,0,2,0,0,0,2,42,6,19,8,7,17,8,13,7,6,3,3,3,1,1,0.89,4,4,4,2,17,13,33,20,53,30,212,12,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,13,2,11,0,1,0,0,4,4,4,0,4,1,2,0,1,91,18,56,19,33,17,39,47,18,29,4,4,5,1,1,0.3,7,7,8,4,36,78,183,137,320,114,1830,30,23662,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,0,2,34,5,12,7,2,17,5,8,6,2,1,1,1,1,0,1.42,2,2,2,2,12,9,15,11,26,21,87,7,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,1,2,0,0,0,2,36,5,14,8,4,17,7,10,7,3,1,1,1,1,0,1.21,2,2,2,2,16,10,21,14,35,26,132,11,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,13,0,13,0,1,0,1,2,2,2,1,2,0,0,0,2,62,5,40,14,21,17,23,31,13,18,5,5,5,1,3,0.42,6,6,6,2,25,34,88,60,148,59,768,21,9504,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,5,0,5,0,1,0,0,2,2,2,0,2,0,0,0,2,39,5,17,7,6,17,7,11,6,5,2,2,2,1,1,1,3,3,3,2,16,13,30,18,48,29,188,10,1026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,1,0,0,1,36,5,14,9,3,17,7,10,8,2,1,1,1,1,0,1.21,2,2,2,2,13,11,19,14,33,24,118,7,426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,1,9,0,9,0,1,0,0,2,2,2,1,2,0,0,0,2,49,5,27,10,14,17,13,19,9,10,4,4,4,1,2,0.63,5,5,5,2,24,21,63,37,100,45,465,20,5196,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
